Lat, Lng, Date, t (s), Pressure (mBar), Temperature (°C), Relative Humidity (%), Light Intensity (Lux)
45.54726, -122.65912, 02/01/2023 21:13:42.316, 895.000, 0.000000
45.54726, -122.65914, 02/01/2023 21:13:43.316, 896.000, 0.000000
45.54726, -122.65917, 02/01/2023 21:13:44.316, 897.000, 0.000000
45.54726, -122.65919, 02/01/2023 21:13:45.316, 898.000, 0.000000
45.54727, -122.65921, 02/01/2023 21:13:46.316, 899.000, 0.000000
45.54727, -122.65923, 02/01/2023 21:13:47.316, 900.000, 0.000000
45.54728, -122.65926, 02/01/2023 21:13:48.316, 901.000, 0.000000
45.54728, -122.65927, 02/01/2023 21:13:49.316, 902.000, 0.000000
45.54728, -122.65929, 02/01/2023 21:13:50.316, 903.000, 0.000000
45.54728, -122.65930, 02/01/2023 21:13:51.316, 904.000, 0.000000
45.54728, -122.65932, 02/01/2023 21:13:52.316, 905.000, 0.000000
45.54728, -122.65933, 02/01/2023 21:13:53.316, 906.000, 0.000000
45.54728, -122.65935, 02/01/2023 21:13:54.316, 907.000, 0.000000
45.54729, -122.65938, 02/01/2023 21:13:55.316, 908.000, 0.000000
45.54728, -122.65941, 02/01/2023 21:13:56.316, 909.000, 0.000000
45.54728, -122.65943, 02/01/2023 21:13:57.316, 910.000, 0.000000
45.54728, -122.65945, 02/01/2023 21:13:58.316, 911.000, 0.000000
45.54728, -122.65948, 02/01/2023 21:13:59.316, 912.000, 0.000000
45.54728, -122.65949, 02/01/2023 21:14:00.316, 913.000, 0.000000
45.54728, -122.65951, 02/01/2023 21:14:01.316, 914.000, 0.000000
45.54728, -122.65953, 02/01/2023 21:14:02.316, 915.000, 0.000000
45.54728, -122.65953, 02/01/2023 21:14:03.316, 916.000, 0.000000
45.54728, -122.65955, 02/01/2023 21:14:04.316, 917.000, 0.000000
45.54727, -122.65957, 02/01/2023 21:14:05.316, 918.000, 0.000000
45.54727, -122.65960, 02/01/2023 21:14:06.316, 919.000, 0.000000
45.54726, -122.65962, 02/01/2023 21:14:07.316, 920.000, 0.000000
45.54726, -122.65965, 02/01/2023 21:14:08.316, 921.000, 0.000000
45.54726, -122.65966, 02/01/2023 21:14:09.316, 922.000, 0.000000
45.54726, -122.65969, 02/01/2023 21:14:10.316, 923.000, 0.000000
45.54726, -122.65973, 02/01/2023 21:14:11.316, 924.000, 0.000000
45.54727, -122.65975, 02/01/2023 21:14:12.316, 925.000, 0.000000
45.54727, -122.65976, 02/01/2023 21:14:13.316, 926.000, 0.000000
45.54727, -122.65978, 02/01/2023 21:14:14.316, 927.000, 0.000000
45.54727, -122.65980, 02/01/2023 21:14:15.316, 928.000, 0.000000
45.54727, -122.65982, 02/01/2023 21:14:16.316, 929.000, 0.000000
45.54727, -122.65985, 02/01/2023 21:14:17.316, 930.000, 0.000000
45.54727, -122.65986, 02/01/2023 21:14:18.316, 931.000, 0.000000
45.54727, -122.65988, 02/01/2023 21:14:19.316, 932.000, 0.000000
45.54727, -122.65991, 02/01/2023 21:14:20.316, 933.000, 0.000000
45.54727, -122.65992, 02/01/2023 21:14:21.316, 934.000, 0.000000
45.54727, -122.65994, 02/01/2023 21:14:22.316, 935.000, 0.000000
45.54727, -122.65996, 02/01/2023 21:14:23.316, 936.000, 0.000000
45.54727, -122.65999, 02/01/2023 21:14:24.316, 937.000, 0.000000
45.54726, -122.66001, 02/01/2023 21:14:25.316, 938.000, 0.000000
45.54726, -122.66002, 02/01/2023 21:14:26.316, 939.000, 0.000000
45.54727, -122.66004, 02/01/2023 21:14:27.316, 940.000, 0.000000
45.54727, -122.66006, 02/01/2023 21:14:28.316, 941.000, 0.000000
45.54727, -122.66008, 02/01/2023 21:14:29.316, 942.000, 0.000000
45.54727, -122.66010, 02/01/2023 21:14:30.316, 943.000, 0.000000
45.54727, -122.66013, 02/01/2023 21:14:31.316, 944.000, 0.000000
45.54726, -122.66015, 02/01/2023 21:14:32.316, 945.000, 0.000000
45.54726, -122.66019, 02/01/2023 21:14:33.316, 946.000, 0.000000
45.54726, -122.66021, 02/01/2023 21:14:34.316, 947.000, 0.000000
45.54726, -122.66021, 02/01/2023 21:14:35.316, 948.000, 0.000000
45.54726, -122.66024, 02/01/2023 21:14:36.316, 949.000, 0.000000
45.54727, -122.66027, 02/01/2023 21:14:37.316, 950.000, 0.000000
45.54727, -122.66030, 02/01/2023 21:14:38.316, 951.000, 0.000000
45.54727, -122.66032, 02/01/2023 21:14:39.316, 952.000, 0.000000
45.54726, -122.66034, 02/01/2023 21:14:40.316, 953.000, 0.000000
45.54726, -122.66036, 02/01/2023 21:14:41.316, 954.000, 0.000000
45.54727, -122.66040, 02/01/2023 21:14:42.316, 955.000, 0.000000
45.54727, -122.66042, 02/01/2023 21:14:43.316, 956.000, 0.000000
45.54727, -122.66044, 02/01/2023 21:14:44.316, 957.000, 0.000000
45.54727, -122.66047, 02/01/2023 21:14:45.316, 958.000, 0.000000
45.54727, -122.66049, 02/01/2023 21:14:46.316, 959.000, 0.000000
45.54727, -122.66051, 02/01/2023 21:14:47.316, 960.000, 0.000000
45.54727, -122.66053, 02/01/2023 21:14:48.316, 961.000, 0.000000
45.54727, -122.66055, 02/01/2023 21:14:49.316, 962.000, 0.000000
45.54727, -122.66057, 02/01/2023 21:14:50.316, 963.000, 0.000000
45.54727, -122.66060, 02/01/2023 21:14:51.316, 964.000, 0.000000
45.54728, -122.66062, 02/01/2023 21:14:52.316, 965.000, 0.000000
45.54728, -122.66064, 02/01/2023 21:14:53.316, 966.000, 0.000000
45.54728, -122.66067, 02/01/2023 21:14:54.316, 967.000, 0.000000
45.54729, -122.66070, 02/01/2023 21:14:55.316, 968.000, 0.000000
45.54730, -122.66071, 02/01/2023 21:14:56.316, 969.000, 0.000000
45.54730, -122.66074, 02/01/2023 21:14:57.316, 970.000, 0.000000
45.54731, -122.66075, 02/01/2023 21:14:58.316, 971.000, 0.000000
45.54731, -122.66078, 02/01/2023 21:14:59.316, 972.000, 0.000000
45.54732, -122.66080, 02/01/2023 21:15:00.316, 973.000, 0.000000
45.54732, -122.66082, 02/01/2023 21:15:01.316, 974.000, 0.000000
45.54733, -122.66083, 02/01/2023 21:15:02.316, 975.000, 0.000000
45.54734, -122.66085, 02/01/2023 21:15:03.316, 976.000, 0.000000
45.54735, -122.66087, 02/01/2023 21:15:04.316, 977.000, 0.000000
45.54736, -122.66089, 02/01/2023 21:15:05.316, 978.000, 0.000000
45.54736, -122.66089, 02/01/2023 21:15:06.316, 979.000, 0.000000
45.54737, -122.66092, 02/01/2023 21:15:07.316, 980.000, 0.000000
45.54737, -122.66094, 02/01/2023 21:15:08.316, 981.000, 0.000000
45.54738, -122.66096, 02/01/2023 21:15:09.316, 982.000, 0.000000
45.54738, -122.66098, 02/01/2023 21:15:10.316, 983.000, 0.000000
45.54739, -122.66100, 02/01/2023 21:15:11.316, 984.000, 0.000000
45.54739, -122.66100, 02/01/2023 21:15:12.316, 985.000, 0.000000
45.54740, -122.66102, 02/01/2023 21:15:13.316, 986.000, 0.000000
45.54741, -122.66107, 02/01/2023 21:15:14.316, 987.000, 1.824000
45.54741, -122.66108, 02/01/2023 21:15:15.316, 988.000, 1.824000
45.54741, -122.66109, 02/01/2023 21:15:16.316, 989.000, 0.000000
45.54742, -122.66110, 02/01/2023 21:15:17.316, 990.000, 0.000000
45.54742, -122.66112, 02/01/2023 21:15:18.316, 991.000, 0.000000
45.54743, -122.66114, 02/01/2023 21:15:19.316, 992.000, 1.824000
45.54743, -122.66116, 02/01/2023 21:15:20.316, 993.000, 1.824000
45.54743, -122.66118, 02/01/2023 21:15:21.316, 994.000, 1.824000
45.54744, -122.66120, 02/01/2023 21:15:22.316, 995.000, 0.000000
45.54744, -122.66122, 02/01/2023 21:15:23.316, 996.000, 0.000000
45.54745, -122.66125, 02/01/2023 21:15:24.316, 997.000, 0.000000
45.54745, -122.66128, 02/01/2023 21:15:25.316, 998.000, 0.000000
45.54746, -122.66130, 02/01/2023 21:15:26.316, 999.000, 1.824000
45.54747, -122.66132, 02/01/2023 21:15:27.316, 1000.000, 1.824000
45.54747, -122.66135, 02/01/2023 21:15:28.316, 1001.000, 0.000000
45.54747, -122.66137, 02/01/2023 21:15:29.316, 1002.000, 0.000000
45.54748, -122.66139, 02/01/2023 21:15:30.316, 1003.000, 0.000000
45.54748, -122.66141, 02/01/2023 21:15:31.316, 1004.000, 0.000000
45.54748, -122.66142, 02/01/2023 21:15:32.316, 1005.000, 0.000000
45.54747, -122.66144, 02/01/2023 21:15:33.316, 1006.000, 0.000000
45.54745, -122.66144, 02/01/2023 21:15:34.316, 1007.000, 0.000000
45.54744, -122.66144, 02/01/2023 21:15:35.316, 1008.000, 0.000000
45.54743, -122.66146, 02/01/2023 21:15:36.316, 1009.000, 0.000000
45.54742, -122.66148, 02/01/2023 21:15:37.316, 1010.000, 0.000000
45.54742, -122.66148, 02/01/2023 21:15:38.316, 1011.000, 0.000000
45.54741, -122.66151, 02/01/2023 21:15:39.316, 1012.000, 0.000000
45.54739, -122.66153, 02/01/2023 21:15:40.316, 1013.000, 0.000000
45.54738, -122.66156, 02/01/2023 21:15:41.316, 1014.000, 0.000000
45.54734, -122.66160, 02/01/2023 21:15:42.316, 1015.000, 0.000000
45.54734, -122.66160, 02/01/2023 21:15:43.316, 1016.000, 0.000000
45.54732, -122.66162, 02/01/2023 21:15:44.316, 1017.000, 0.000000
45.54731, -122.66164, 02/01/2023 21:15:45.316, 1018.000, 0.000000
45.54728, -122.66168, 02/01/2023 21:15:46.316, 1019.000, 0.000000
45.54727, -122.66171, 02/01/2023 21:15:47.316, 1020.000, 0.000000
45.54725, -122.66173, 02/01/2023 21:15:48.316, 1021.000, 0.000000
45.54724, -122.66174, 02/01/2023 21:15:49.316, 1022.000, 0.000000
45.54723, -122.66176, 02/01/2023 21:15:50.316, 1023.000, 0.000000
45.54722, -122.66177, 02/01/2023 21:15:51.316, 1024.000, 0.000000
45.54722, -122.66178, 02/01/2023 21:15:52.316, 1025.000, 0.000000
45.54721, -122.66179, 02/01/2023 21:15:53.316, 1026.000, 0.000000
45.54720, -122.66180, 02/01/2023 21:15:54.316, 1027.000, 0.000000
45.54720, -122.66180, 02/01/2023 21:15:55.316, 1028.000, 0.000000
45.54719, -122.66181, 02/01/2023 21:15:56.316, 1029.000, 0.000000
45.54718, -122.66182, 02/01/2023 21:15:57.316, 1030.000, 0.000000
45.54717, -122.66183, 02/01/2023 21:15:58.316, 1031.000, 0.000000
45.54716, -122.66184, 02/01/2023 21:15:59.316, 1032.000, 0.000000
45.54715, -122.66183, 02/01/2023 21:16:00.316, 1033.000, 0.000000
45.54714, -122.66183, 02/01/2023 21:16:01.316, 1034.000, 0.000000
45.54713, -122.66183, 02/01/2023 21:16:02.316, 1035.000, 1.824000
45.54711, -122.66183, 02/01/2023 21:16:03.316, 1036.000, 1.824000
45.54709, -122.66183, 02/01/2023 21:16:04.316, 1037.000, 1.824000
45.54705, -122.66182, 02/01/2023 21:16:05.316, 1038.000, 0.000000
45.54702, -122.66181, 02/01/2023 21:16:06.316, 1039.000, 0.000000
45.54700, -122.66181, 02/01/2023 21:16:07.316, 1040.000, 0.000000
45.54700, -122.66181, 02/01/2023 21:16:08.316, 1041.000, 0.000000
45.54696, -122.66181, 02/01/2023 21:16:09.316, 1042.000, 0.000000
45.54696, -122.66181, 02/01/2023 21:16:10.316, 1043.000, 0.000000
45.54694, -122.66183, 02/01/2023 21:16:11.316, 1044.000, 0.000000
45.54693, -122.66184, 02/01/2023 21:16:12.316, 1045.000, 0.000000
45.54692, -122.66187, 02/01/2023 21:16:13.316, 1046.000, 0.000000
45.54691, -122.66188, 02/01/2023 21:16:14.316, 1047.000, 0.000000
45.54690, -122.66192, 02/01/2023 21:16:15.316, 1048.000, 0.000000
45.54690, -122.66195, 02/01/2023 21:16:16.316, 1049.000, 0.000000
45.54689, -122.66200, 02/01/2023 21:16:17.316, 1050.000, 0.000000
45.54689, -122.66202, 02/01/2023 21:16:18.316, 1051.000, 0.000000
45.54689, -122.66204, 02/01/2023 21:16:19.316, 1052.000, 0.000000
45.54689, -122.66206, 02/01/2023 21:16:20.316, 1053.000, 0.000000
45.54689, -122.66209, 02/01/2023 21:16:21.316, 1054.000, 0.000000
45.54689, -122.66211, 02/01/2023 21:16:22.316, 1055.000, 0.000000
45.54687, -122.66213, 02/01/2023 21:16:23.316, 1056.000, 0.000000
45.54687, -122.66215, 02/01/2023 21:16:24.316, 1057.000, 0.000000
45.54687, -122.66217, 02/01/2023 21:16:25.316, 1058.000, 0.000000
45.54687, -122.66219, 02/01/2023 21:16:26.316, 1059.000, 0.000000
45.54687, -122.66220, 02/01/2023 21:16:27.316, 1060.000, 0.000000
45.54687, -122.66223, 02/01/2023 21:16:28.316, 1061.000, 0.000000
45.54685, -122.66225, 02/01/2023 21:16:29.316, 1062.000, 0.000000
45.54685, -122.66226, 02/01/2023 21:16:30.316, 1063.000, 0.000000
45.54685, -122.66228, 02/01/2023 21:16:31.316, 1064.000, 0.000000
45.54686, -122.66230, 02/01/2023 21:16:32.316, 1065.000, 0.000000
45.54686, -122.66231, 02/01/2023 21:16:33.316, 1066.000, 0.000000
45.54686, -122.66233, 02/01/2023 21:16:34.316, 1067.000, 0.000000
45.54685, -122.66235, 02/01/2023 21:16:35.316, 1068.000, 0.000000
45.54685, -122.66236, 02/01/2023 21:16:36.316, 1069.000, 0.000000
45.54685, -122.66238, 02/01/2023 21:16:37.316, 1070.000, 0.000000
45.54685, -122.66238, 02/01/2023 21:16:38.316, 1071.000, 0.000000
45.54684, -122.66239, 02/01/2023 21:16:39.316, 1072.000, 0.000000
45.54684, -122.66241, 02/01/2023 21:16:40.316, 1073.000, 0.000000
45.54684, -122.66244, 02/01/2023 21:16:41.316, 1074.000, 0.000000
45.54684, -122.66244, 02/01/2023 21:16:42.316, 1075.000, 0.000000
45.54684, -122.66246, 02/01/2023 21:16:43.316, 1076.000, 0.000000
45.54684, -122.66248, 02/01/2023 21:16:44.316, 1077.000, 0.000000
45.54684, -122.66249, 02/01/2023 21:16:45.316, 1078.000, 0.000000
45.54684, -122.66253, 02/01/2023 21:16:46.316, 1079.000, 0.000000
45.54684, -122.66253, 02/01/2023 21:16:47.316, 1080.000, 0.000000
45.54685, -122.66255, 02/01/2023 21:16:48.316, 1081.000, 0.000000
45.54685, -122.66258, 02/01/2023 21:16:49.316, 1082.000, 0.000000
45.54686, -122.66260, 02/01/2023 21:16:50.316, 1083.000, 0.000000
45.54686, -122.66263, 02/01/2023 21:16:51.316, 1084.000, 0.000000
45.54686, -122.66265, 02/01/2023 21:16:52.316, 1085.000, 0.000000
45.54686, -122.66268, 02/01/2023 21:16:53.316, 1086.000, 0.000000
45.54686, -122.66272, 02/01/2023 21:16:54.316, 1087.000, 0.000000
45.54686, -122.66274, 02/01/2023 21:16:55.316, 1088.000, 0.000000
45.54686, -122.66275, 02/01/2023 21:16:56.316, 1089.000, 0.000000
45.54686, -122.66278, 02/01/2023 21:16:57.316, 1090.000, 0.000000
45.54686, -122.66280, 02/01/2023 21:16:58.316, 1091.000, 0.000000
45.54686, -122.66283, 02/01/2023 21:16:59.316, 1092.000, 0.000000
45.54686, -122.66285, 02/01/2023 21:17:00.316, 1093.000, 0.000000
45.54686, -122.66287, 02/01/2023 21:17:01.316, 1094.000, 0.000000
45.54686, -122.66289, 02/01/2023 21:17:02.316, 1095.000, 0.000000
45.54685, -122.66292, 02/01/2023 21:17:03.316, 1096.000, 0.000000
45.54685, -122.66294, 02/01/2023 21:17:04.316, 1097.000, 0.000000
45.54685, -122.66297, 02/01/2023 21:17:05.316, 1098.000, 0.000000
45.54685, -122.66300, 02/01/2023 21:17:06.316, 1099.000, 0.000000
45.54685, -122.66302, 02/01/2023 21:17:07.316, 1100.000, 0.000000
45.54685, -122.66304, 02/01/2023 21:17:08.316, 1101.000, 0.000000
45.54686, -122.66305, 02/01/2023 21:17:09.316, 1102.000, 0.000000
45.54685, -122.66307, 02/01/2023 21:17:10.316, 1103.000, 0.000000
45.54685, -122.66309, 02/01/2023 21:17:11.316, 1104.000, 0.000000
45.54685, -122.66311, 02/01/2023 21:17:12.316, 1105.000, 0.000000
45.54685, -122.66311, 02/01/2023 21:17:13.316, 1106.000, 0.000000
45.54685, -122.66315, 02/01/2023 21:17:14.316, 1107.000, 0.000000
45.54685, -122.66315, 02/01/2023 21:17:15.316, 1108.000, 0.000000
45.54685, -122.66316, 02/01/2023 21:17:16.316, 1109.000, 0.000000
45.54685, -122.66318, 02/01/2023 21:17:17.316, 1110.000, 0.000000
45.54685, -122.66320, 02/01/2023 21:17:18.316, 1111.000, 0.000000
45.54685, -122.66321, 02/01/2023 21:17:19.316, 1112.000, 0.000000
45.54685, -122.66322, 02/01/2023 21:17:20.316, 1113.000, 0.000000
45.54686, -122.66325, 02/01/2023 21:17:21.316, 1114.000, 0.000000
45.54686, -122.66327, 02/01/2023 21:17:22.316, 1115.000, 0.000000
45.54686, -122.66328, 02/01/2023 21:17:23.316, 1116.000, 0.000000
45.54686, -122.66330, 02/01/2023 21:17:24.316, 1117.000, 0.000000
45.54686, -122.66332, 02/01/2023 21:17:25.316, 1118.000, 0.000000
45.54686, -122.66335, 02/01/2023 21:17:26.316, 1119.000, 0.000000
45.54686, -122.66338, 02/01/2023 21:17:27.316, 1120.000, 0.000000
45.54686, -122.66341, 02/01/2023 21:17:28.316, 1121.000, 0.000000
45.54686, -122.66344, 02/01/2023 21:17:29.316, 1122.000, 0.000000
45.54686, -122.66347, 02/01/2023 21:17:30.316, 1123.000, 0.000000
45.54685, -122.66350, 02/01/2023 21:17:31.316, 1124.000, 0.000000
45.54686, -122.66352, 02/01/2023 21:17:32.316, 1125.000, 0.000000
45.54685, -122.66355, 02/01/2023 21:17:33.316, 1126.000, 0.000000
45.54686, -122.66357, 02/01/2023 21:17:34.316, 1127.000, 0.000000
45.54685, -122.66360, 02/01/2023 21:17:35.316, 1128.000, 0.000000
45.54685, -122.66362, 02/01/2023 21:17:36.316, 1129.000, 0.000000
45.54685, -122.66363, 02/01/2023 21:17:37.316, 1130.000, 0.000000
45.54685, -122.66365, 02/01/2023 21:17:38.316, 1131.000, 0.000000
45.54685, -122.66368, 02/01/2023 21:17:39.316, 1132.000, 0.000000
45.54685, -122.66370, 02/01/2023 21:17:40.316, 1133.000, 0.000000
45.54685, -122.66372, 02/01/2023 21:17:41.316, 1134.000, 0.000000
45.54684, -122.66374, 02/01/2023 21:17:42.316, 1135.000, 0.000000
45.54684, -122.66376, 02/01/2023 21:17:43.316, 1136.000, 0.000000
45.54684, -122.66378, 02/01/2023 21:17:44.316, 1137.000, 0.000000
45.54684, -122.66380, 02/01/2023 21:17:45.316, 1138.000, 0.000000
45.54684, -122.66382, 02/01/2023 21:17:46.316, 1139.000, 0.000000
45.54683, -122.66384, 02/01/2023 21:17:47.316, 1140.000, 0.000000
45.54683, -122.66384, 02/01/2023 21:17:48.316, 1141.000, 0.000000
45.54683, -122.66387, 02/01/2023 21:17:49.316, 1142.000, 0.000000
45.54683, -122.66388, 02/01/2023 21:17:50.316, 1143.000, 0.000000
45.54682, -122.66390, 02/01/2023 21:17:51.316, 1144.000, 0.000000
45.54682, -122.66392, 02/01/2023 21:17:52.316, 1145.000, 0.000000
45.54682, -122.66394, 02/01/2023 21:17:53.316, 1146.000, 0.000000
45.54682, -122.66396, 02/01/2023 21:17:54.316, 1147.000, 0.000000
45.54681, -122.66398, 02/01/2023 21:17:55.316, 1148.000, 0.000000
45.54682, -122.66400, 02/01/2023 21:17:56.316, 1149.000, 0.000000
45.54681, -122.66403, 02/01/2023 21:17:57.316, 1150.000, 0.000000
45.54681, -122.66405, 02/01/2023 21:17:58.316, 1151.000, 0.000000
45.54681, -122.66407, 02/01/2023 21:17:59.316, 1152.000, 0.000000
45.54681, -122.66409, 02/01/2023 21:18:00.316, 1153.000, 0.000000
45.54681, -122.66412, 02/01/2023 21:18:01.316, 1154.000, 0.000000
45.54681, -122.66414, 02/01/2023 21:18:02.316, 1155.000, 0.000000
45.54682, -122.66416, 02/01/2023 21:18:03.316, 1156.000, 0.000000
45.54683, -122.66418, 02/01/2023 21:18:04.316, 1157.000, 0.000000
45.54683, -122.66420, 02/01/2023 21:18:05.316, 1158.000, 0.000000
45.54683, -122.66422, 02/01/2023 21:18:06.316, 1159.000, 0.000000
45.54684, -122.66423, 02/01/2023 21:18:07.316, 1160.000, 0.000000
45.54684, -122.66425, 02/01/2023 21:18:08.316, 1161.000, 0.000000
45.54685, -122.66427, 02/01/2023 21:18:09.316, 1162.000, 0.000000
45.54685, -122.66429, 02/01/2023 21:18:10.316, 1163.000, 0.000000
45.54685, -122.66431, 02/01/2023 21:18:11.316, 1164.000, 0.000000
45.54686, -122.66432, 02/01/2023 21:18:12.316, 1165.000, 0.000000
45.54686, -122.66433, 02/01/2023 21:18:13.316, 1166.000, 0.000000
45.54686, -122.66436, 02/01/2023 21:18:14.316, 1167.000, 0.000000
45.54686, -122.66437, 02/01/2023 21:18:15.316, 1168.000, 0.000000
45.54686, -122.66439, 02/01/2023 21:18:16.316, 1169.000, 0.000000
45.54686, -122.66439, 02/01/2023 21:18:17.316, 1170.000, 0.000000
45.54687, -122.66441, 02/01/2023 21:18:18.316, 1171.000, 0.000000
45.54688, -122.66445, 02/01/2023 21:18:19.316, 1172.000, 0.000000
45.54688, -122.66449, 02/01/2023 21:18:20.316, 1173.000, 0.000000
45.54688, -122.66449, 02/01/2023 21:18:21.316, 1174.000, 0.000000
45.54688, -122.66452, 02/01/2023 21:18:22.316, 1175.000, 0.000000
45.54688, -122.66454, 02/01/2023 21:18:23.316, 1176.000, 0.000000
45.54688, -122.66458, 02/01/2023 21:18:24.316, 1177.000, 0.000000
45.54688, -122.66460, 02/01/2023 21:18:25.316, 1178.000, 0.000000
45.54688, -122.66462, 02/01/2023 21:18:26.316, 1179.000, 0.000000
45.54688, -122.66464, 02/01/2023 21:18:27.316, 1180.000, 0.000000
45.54688, -122.66466, 02/01/2023 21:18:28.316, 1181.000, 0.000000
45.54688, -122.66469, 02/01/2023 21:18:29.316, 1182.000, 0.000000
45.54688, -122.66471, 02/01/2023 21:18:30.316, 1183.000, 0.000000
45.54687, -122.66474, 02/01/2023 21:18:31.316, 1184.000, 0.000000
45.54687, -122.66477, 02/01/2023 21:18:32.316, 1185.000, 0.000000
45.54687, -122.66479, 02/01/2023 21:18:33.316, 1186.000, 0.000000
45.54687, -122.66481, 02/01/2023 21:18:34.316, 1187.000, 0.000000
45.54687, -122.66483, 02/01/2023 21:18:35.316, 1188.000, 0.000000
45.54688, -122.66486, 02/01/2023 21:18:36.316, 1189.000, 0.000000
45.54688, -122.66489, 02/01/2023 21:18:37.316, 1190.000, 0.000000
45.54688, -122.66492, 02/01/2023 21:18:38.316, 1191.000, 0.000000
45.54688, -122.66494, 02/01/2023 21:18:39.316, 1192.000, 0.000000
45.54688, -122.66496, 02/01/2023 21:18:40.316, 1193.000, 0.000000
45.54689, -122.66498, 02/01/2023 21:18:41.316, 1194.000, 0.000000
45.54689, -122.66500, 02/01/2023 21:18:42.316, 1195.000, 0.000000
45.54690, -122.66502, 02/01/2023 21:18:43.316, 1196.000, 0.000000
45.54690, -122.66504, 02/01/2023 21:18:44.316, 1197.000, 0.000000
45.54690, -122.66507, 02/01/2023 21:18:45.316, 1198.000, 0.000000
45.54691, -122.66509, 02/01/2023 21:18:46.316, 1199.000, 0.000000
45.54691, -122.66510, 02/01/2023 21:18:47.316, 1200.000, 0.000000
45.54691, -122.66512, 02/01/2023 21:18:48.316, 1201.000, 0.000000
45.54691, -122.66514, 02/01/2023 21:18:49.316, 1202.000, 0.000000
45.54691, -122.66514, 02/01/2023 21:18:50.316, 1203.000, 0.000000
45.54691, -122.66518, 02/01/2023 21:18:51.316, 1204.000, 0.000000
45.54691, -122.66518, 02/01/2023 21:18:52.316, 1205.000, 0.000000
45.54691, -122.66520, 02/01/2023 21:18:53.316, 1206.000, 0.000000
45.54691, -122.66523, 02/01/2023 21:18:54.316, 1207.000, 0.000000
45.54691, -122.66525, 02/01/2023 21:18:55.316, 1208.000, 0.000000
45.54691, -122.66529, 02/01/2023 21:18:56.316, 1209.000, 0.000000
45.54691, -122.66530, 02/01/2023 21:18:57.316, 1210.000, 0.000000
45.54691, -122.66532, 02/01/2023 21:18:58.316, 1211.000, 0.000000
45.54691, -122.66535, 02/01/2023 21:18:59.316, 1212.000, 0.000000
45.54691, -122.66537, 02/01/2023 21:19:00.316, 1213.000, 0.000000
45.54690, -122.66540, 02/01/2023 21:19:01.316, 1214.000, 0.000000
45.54690, -122.66542, 02/01/2023 21:19:02.316, 1215.000, 0.000000
45.54690, -122.66544, 02/01/2023 21:19:03.316, 1216.000, 0.000000
45.54690, -122.66546, 02/01/2023 21:19:04.316, 1217.000, 0.000000
45.54690, -122.66548, 02/01/2023 21:19:05.316, 1218.000, 0.000000
45.54690, -122.66550, 02/01/2023 21:19:06.316, 1219.000, 0.000000
45.54691, -122.66553, 02/01/2023 21:19:07.316, 1220.000, 0.000000
45.54691, -122.66555, 02/01/2023 21:19:08.316, 1221.000, 0.000000
45.54691, -122.66557, 02/01/2023 21:19:09.316, 1222.000, 0.000000
45.54691, -122.66559, 02/01/2023 21:19:10.316, 1223.000, 0.000000
45.54692, -122.66561, 02/01/2023 21:19:11.316, 1224.000, 0.000000
45.54691, -122.66562, 02/01/2023 21:19:12.316, 1225.000, 0.000000
45.54691, -122.66564, 02/01/2023 21:19:13.316, 1226.000, 0.000000
45.54691, -122.66566, 02/01/2023 21:19:14.316, 1227.000, 0.000000
45.54691, -122.66567, 02/01/2023 21:19:15.316, 1228.000, 0.000000
45.54691, -122.66569, 02/01/2023 21:19:16.316, 1229.000, 0.000000
45.54691, -122.66572, 02/01/2023 21:19:17.316, 1230.000, 0.000000
45.54691, -122.66575, 02/01/2023 21:19:18.316, 1231.000, 0.000000
45.54691, -122.66576, 02/01/2023 21:19:19.316, 1232.000, 0.000000
45.54691, -122.66578, 02/01/2023 21:19:20.316, 1233.000, 0.000000
45.54691, -122.66578, 02/01/2023 21:19:21.316, 1234.000, 0.000000
45.54692, -122.66582, 02/01/2023 21:19:22.316, 1235.000, 0.000000
45.54692, -122.66582, 02/01/2023 21:19:23.316, 1236.000, 0.000000
45.54692, -122.66584, 02/01/2023 21:19:24.316, 1237.000, 0.000000
45.54692, -122.66588, 02/01/2023 21:19:25.316, 1238.000, 0.000000
45.54692, -122.66588, 02/01/2023 21:19:26.316, 1239.000, 0.000000
45.54692, -122.66591, 02/01/2023 21:19:27.316, 1240.000, 0.000000
45.54692, -122.66595, 02/01/2023 21:19:28.316, 1241.000, 0.000000
45.54692, -122.66597, 02/01/2023 21:19:29.316, 1242.000, 0.000000
45.54692, -122.66599, 02/01/2023 21:19:30.316, 1243.000, 0.000000
45.54692, -122.66601, 02/01/2023 21:19:31.316, 1244.000, 0.000000
45.54692, -122.66603, 02/01/2023 21:19:32.316, 1245.000, 0.000000
45.54692, -122.66605, 02/01/2023 21:19:33.316, 1246.000, 0.000000
45.54693, -122.66607, 02/01/2023 21:19:34.316, 1247.000, 0.000000
45.54692, -122.66611, 02/01/2023 21:19:35.316, 1248.000, 0.000000
45.54692, -122.66614, 02/01/2023 21:19:36.316, 1249.000, 0.000000
45.54692, -122.66616, 02/01/2023 21:19:37.316, 1250.000, 0.000000
45.54692, -122.66618, 02/01/2023 21:19:38.316, 1251.000, 0.000000
45.54692, -122.66620, 02/01/2023 21:19:39.316, 1252.000, 0.000000
45.54693, -122.66622, 02/01/2023 21:19:40.316, 1253.000, 0.000000
45.54692, -122.66623, 02/01/2023 21:19:41.316, 1254.000, 0.000000
